Actual,Predicted
1745516.1706263402,1766832.24311717
1796009.5040461638,1666758.4064746383
1262494.286828816,1240021.3847321332
1162949.6789860271,1233252.9691419587
1363623.0442083713,1324859.2102370476
1587406.3028569715,1761489.2192034354
938827.8008369108,978236.3545087096
1242316.9909078022,1195596.349445324
1017722.997568472,872427.8990276745
842924.5537726238,704272.8767386829
965074.8047437824,965917.2297991398
959416.4366620412,1199060.0769583965
738760.7474313262,671906.2844384168
1070818.731368435,1224740.2203618805
861321.5806924718,741319.5979797235
1503327.000474601,1582741.8792948104
1598159.2269511032,1606450.0723278592
1371521.619588533,1487143.338988447
1314387.4066411434,1266370.409947862
1656785.4477005391,1822916.2500214488
1646033.4101836402,1476882.051626523
1480227.5472434366,1585893.9082868225
1658695.141283088,1643464.8379823728
1639099.377623702,1754894.8592733252
879618.3222217519,927078.4538035481
710269.2139681028,754158.2975833672
866328.1313278642,995216.1058168192
1042373.5240960824,1061170.0625053132
1400104.8707602615,1334282.139360032
1168627.6508344968,1171090.4042816376
1112194.7521798655,1003876.9682491682
931768.0455357102,867423.8592248796
1044017.4316455174,1195260.3536215997
834185.5784090377,853332.39681985
1174949.860790675,1106234.9485671194
1296240.1123716342,1238176.71818364
1094879.7734913756,1025478.1723437724
1827899.1856764853,1879326.1132748318
1792254.8180047118,1971645.1575496471
1065150.786753825,1158740.9079991193
1467075.1685579268,1482183.4948716844
1366714.3755527297,1246123.8679763176
1269486.3372270886,1248765.3374139126
2007639.4321368616,1857559.1842325819
1326946.7250139455,1188850.0219153953
991398.8218655172,982171.1373806763
1375467.2709967713,1356548.2902054177
1940933.472416056,2128370.757447152
1376898.0583895228,1375638.5163287218
1316129.3090572683,1395740.8773952397
1032663.0030779238,1035028.7085934938
1447353.2638071163,1405510.7432164405
1325531.154513243,1378641.9355680994
1053966.4254339284,1276748.5127103408
1401767.9042517585,1327165.2241629064
1364738.2962113786,1293635.295148876
1014093.309964624,1000844.3150442555
1424786.5085126874,1575329.522457533
760876.0221585269,508030.6979029365
1054856.0326670024,1075465.62035823
1005946.7673244304,967479.748075021
752168.0688699826,730377.1651302823
749383.0725554076,780188.1536370046
1389047.5577764665,1378917.7145350608
944032.477262609,1082098.9073513062
1324022.0246243223,1249033.274886303
1343605.8001820482,1403150.5371721135
951781.3078080096,1015833.6299731373
1205568.3665622354,1146352.0595457568
1465223.509412894,1340985.7214638838
508951.5668799004,549605.3383922572
1690540.681753041,1585840.8504558164
308199.89116387354,429992.23608855205
1032346.8698248024,1152973.0217641275
1011331.1636193402,1054929.2861482939
1645843.0482722488,1562745.1728643621
1599416.0142626918,1775845.100765658
1160526.0577474134,1100470.4222643678
1436995.2004509894,1334711.5651569995
869026.5819988098,858454.1713257227
1305185.544822347,1259520.5382609814
994107.8898057408,983661.1403595111
2004396.3723036903,1808344.7037459617
682632.8048559022,865965.4659676179
1969194.1242238204,1851183.7449667142
1443842.022648748,1373251.0486311694
1159526.154206157,1234082.9910090836
1299924.7977382322,1337597.753258102
1158742.829939291,1135665.0512654795
1067191.979946472,1023684.7577100764
1243239.0034040422,1130507.861985568
1409038.9871176342,1548126.9739084556
1166198.115612074,1146655.140266677
878862.7456844705,884418.4817254203
1405495.709974872,1360682.4138984857
1296645.374940565,1231886.7410477968
1016871.4149142244,969099.6073744157
1230363.2340835028,1147952.7825618
1102943.3514449217,970462.553915869
1458009.2105256943,1355155.5009860615
1236308.2799445027,1040969.377856079
1451739.624652712,1267904.6313495003
1370274.3873120216,1307981.4477085895
814378.4821120476,809107.0958681512
1550359.5484654682,1485866.7780786385
1187090.9480935708,1212594.5951597616
1268125.8377629935,1227396.6312467423
2249122.541335193,2179276.487642111
1410362.6130922115,1259103.7519718162
1248689.6011870943,1243723.2572580385
1518454.0603521024,1579542.1497597364
1500939.8265608612,1459117.104226538
1789607.526139889,1762007.5871797032
1306367.8106375176,1253482.9080865243
1584167.8513026517,1409270.3355117035
524712.7660674525,526396.7105013244
1646565.0536213254,1572039.7728888714
1552536.7639745462,1634838.63562726
1306288.622680067,1198496.8570378437
823821.7863890536,932546.1875564991
1648201.727904935,1644485.2932863845
1660770.001712214,1631950.2759266035
1710924.3665235362,1528828.7454591081
1765988.2635372104,1751166.7169101597
1812765.9573904253,1688934.5374453408
625880.7320537643,834996.9466084656
602209.5750471331,791213.2552334853
739870.7936402658,885833.3749754992
1220987.0020716093,1033775.083486524
828477.2913121369,773789.1839705803
1460364.2998845282,1507835.382563218
956764.0140836356,857167.9253649791
1241483.6118732512,1280719.7805377576
1688093.2574580356,1653030.414526302
1057347.1660527764,1003122.5218820157
831168.833673851,778839.1669565593
1110598.7546988558,1148386.6553685595
702321.7523214206,753336.6155509981
1060193.785884608,1059604.185589171
1565931.1916819147,1582250.0012933747
785460.697666195,886353.9616135499
918533.616385498,984655.9011684032
1675825.7208052117,1665178.5624963404
1359838.9985787438,1209790.5853539007
324981.9929926853,486478.5709747444
1055772.870780992,1207528.012679806
1244563.274691745,1276612.7189500667
1145351.1612325564,1303991.2266072566
692229.4654976523,911070.3241197304
1670256.590157741,1587563.301774506
1147908.5287110873,951182.6468792763
1245070.33791015,1415700.7615808207
1753820.6224521047,1941929.110647555
1522099.830788929,1543151.7777075334
1281378.1744748696,1286106.7895377981
325195.9428324207,428628.5420406037
988014.7560643204,1007360.4965140177
1433006.6454214435,1476013.533610303
1144937.6138049632,1065753.984964497
1612717.553099336,1548655.807655443
697656.5924360289,990775.3257156257
1009809.9835965488,921456.4719550028
143027.36445248185,89836.34198846435
828497.0670960692,976140.011695568
1491838.4944434683,1518169.0081971106
1223589.0460243686,1063822.4118046602
1900999.54590532,1786648.3515379443
1132983.9551551435,1336404.968645452
817938.7774108642,882454.0786112938
1071537.3763820732,1125684.6149603794
1099788.6980318588,1070301.6931864796
1303542.2825080787,1631059.957634807
1712929.6543371202,1776774.0261008875
1223261.46230481,1120029.7445856459
874969.6968663778,823559.1747658476
1196687.6867665497,1269140.6069085952
1108022.2823716998,1209314.1885745726
1696717.1072993656,1906203.590852491
994897.1126378578,945400.3675052663
759799.8758389656,756644.0323910946
1383842.185059596,1415439.5280924388
1555806.041797239,1459424.7461557598
1235593.2765775274,1273449.7557444246
1131532.919437162,1095182.0538726617
1258178.804411881,1192829.8666485087
1267443.3976117745,1212274.5099726333
1282365.4620236778,1503639.863199662
674197.8519904646,812837.9914285932
1812960.4083440755,1663602.6883297893
1431915.977008168,1502422.7386522233
946556.2636948556,971910.774833831
1443907.7473837263,1251781.9525926146
1236633.0865635795,1289900.5051688156
962081.4199995697,1051147.0317505384
1768705.125279147,1663912.8717967016
1095597.9438335,1213525.2613239419
642809.9667434745,805417.062657211
684257.1110665329,752928.8565979223
1441421.912993609,1426697.6955705006
1153135.2202940069,1249169.230541313
945252.1918038172,1049658.2899235464
1341870.353786446,1284362.492522698
1293461.7978863874,1307097.274315002
1244916.547543288,1316588.1639243467
1877073.574771984,1837752.870283471
862407.8170122284,823238.2386024226
1182887.997321352,1229001.0148717659
1883469.2435416763,1763965.0219323016
1264972.4420392748,1123426.8590062112
992773.7915703076,1069160.4898022148
670063.0223057014,811630.069638643
491907.7943712191,628261.3008319805
1577849.5238022262,1609881.173534432
676970.6909099207,501224.1072556474
1034366.7777318212,1066307.3815438016
1541746.2905590518,1461652.6508937879
1638661.4319523938,1635437.8483242071
1770616.9299354246,1688122.778650683
990893.1600715704,953289.4347698195
1025705.1343197428,1185837.6605902617
762208.9847574959,886269.614171335
1535844.8961570102,1575799.1343045752
1330929.4721535884,1398068.5850885771
1813857.826361287,1737999.4814911312
1310764.111882944,1265741.6945722369
630943.4893385402,850276.9733584556
1325706.9008561426,1232402.425279683
994897.7277644676,1007471.4141538213
1081497.277414754,1075581.9652518127
972670.8133224328,1099964.8444624417
671671.7144903882,922499.5384301473
1519415.3527275834,1379994.640762527
1529830.3684547062,1519116.296295524
1070868.0665304598,989160.191474061
927978.9092449584,1014730.780122926
1644242.0241495387,1639720.5628075707
1363086.9045325571,1418492.3812105148
1550702.478402551,1611802.7851405018
1429383.3521743226,1519150.7690156894
975913.105149714,1026721.495902509
1155077.1310055435,1037940.4539869465
1178553.6161792604,1248128.0663870834
1469237.20519252,1513637.9226349671
1237902.8200737466,1123617.4233923363
913587.0974474044,1007223.1269590454
299863.0401311839,386094.0390144675
1082486.679285127,1066768.6601640447
578161.4955401686,724344.9751710263
1778013.334007159,1732791.4517939198
1566740.127921427,1478257.4452839298
1235681.7929598093,1136870.3658166155
1869313.1069877336,1740418.270930068
701865.7729563166,577147.0903535434
1198572.866300251,1258329.5288894786
1598736.4001647802,1439904.647743043
880132.8440062631,912215.5932996497
1100632.3911398223,1147514.8516223351
832559.7975509297,945800.7036356675
1660975.1714736663,1706895.8263396365
1147442.9517715028,1329800.860444007
1615346.750005374,1644611.0898180096
1989672.5239908115,2021017.20895155
1358899.686177901,1212358.500303634
935488.606494803,1038255.3596753213
1308465.2400430096,1131340.7906369162
1012269.8201046892,1004042.7645181394
1736442.4799782694,1691180.1748454752
1261239.2721713646,1278441.690635561
1200961.8209226294,1119699.6926713516
962747.1638994686,927234.7411079751
969678.5672887964,1020665.7071624855
1956438.6514352525,1751081.7571706264
554253.0540102996,760408.9661752624
1023965.4034107302,1014736.211501773
1159596.518619623,1127199.9954706682
627650.4025709751,624591.9431574563
2020158.3629418,1970113.3271518326
1199144.7879332034,1153734.847353322
1011909.6944313496,1009652.8318234645
739027.6758369291,831145.6265964783
774674.0566597179,654549.5393543462
1519928.4853517166,1411226.0158265787
1226586.921412926,1221155.2219591774
476971.4559427722,717703.7950441465
1618127.606868063,1583871.36889438
1705546.4122133,1901395.9924151595
1123851.141411446,1054624.7194335908
1657667.3321639488,1501393.9492653538
631712.7237814899,669131.4185569058
1184799.2714969371,1023039.1041943817
1546957.2264619076,1480706.4083037218
944186.159068424,1006303.3655824037
1169944.2477587468,1228924.9111991092
1168845.8151736828,1297421.177065446
1675557.2712307854,1807010.9035701766
2100698.0711571057,2041596.0595395542
846841.4564238227,948073.8134990488
1381085.72928298,1407174.1791925542
678721.8842424268,615776.8800702994
1412626.5187417814,1350482.8374393657
1596342.908747797,1561306.1183714564
1151406.784332849,1024262.2856737953
1024787.9415573477,1208089.5045625716
590199.1722354505,629039.8817162341
1741105.6409449903,1724141.8184742867
2198564.5726747084,2042640.4901658236
1138036.5950419137,1212089.0477394084
1034779.1897331612,1078828.1718992512
921238.3583329738,886789.6685673487
1032180.378259136,984322.3923379793
1064509.5226208074,1111293.3247997668
1816217.0069766769,1712945.6679737722
1616937.0186876818,1822122.3646389819
1127174.7125458175,1029420.2967699072
1033864.6352881984,1024867.4203500212
1257101.592892312,1357367.3023706754
1108912.5146293468,1272468.6610511485
1165240.1780106246,1275735.8070761878
743999.8191601974,999470.6610530941
1836978.483060492,1821569.0600006268
1234531.6005033446,1152008.929398321
1422890.0208853702,1455227.8889902127
1636996.0736033912,1465270.7594290473
1424994.375415845,1413075.3871887173
851633.9109410639,741328.0411993205
1224778.6227969725,1223578.136777271
1490539.0581097947,1595412.8390500606
1371670.3893379816,1452456.0174138737
855423.9840217031,917561.0924809682
966620.5141106972,1142522.9147455017
1537864.8820073928,1420610.5442187535
426906.18286889006,572993.737476083
809089.6719454966,830868.7349472689
1169265.146218866,1108636.3105521463
980983.2109523584,1135229.3934220658
549167.9398554484,704157.3423844543
823864.3877373383,851019.5774292741
1467959.5287906835,1566476.8382927808
822431.7302651771,965730.9731824915
1550931.0678444891,1424922.8796108984
1293746.8758661628,1264324.1696429695
758262.6121106534,749553.5651986697
1479063.2137821943,1391588.3739774898
1759180.0436353062,1732555.341156526
1864670.0740690704,1803791.8134819153
1569121.9165039782,1525026.481926232
1610217.177003238,1585833.4563164408
1637841.26200846,1728871.8426953056
1381272.8805665972,1279088.1909854012
1948654.9355364973,1862421.9536485723
717213.2687989543,707867.6196196838
1880178.647341969,1871937.1733948258
1300303.4071226972,1165939.9096202063
1641473.6623413602,1721379.3400146035
1447671.6746821608,1448286.5030198726
1489520.0186356774,1515042.6920162407
777733.6134218425,746011.7890720689
151527.0826265551,372191.406269168
1343824.2151443197,1365217.1514089848
1906024.636485015,1914519.541788803
